0	UNK	not so good newly-acquired #reasonswhyilovezayn #happypiday #cometothebeach mf'kn #cavite priding
1	UNK	young-bae not so good #karmaatitsfinest late-nite littrally #ccfootball 3tests berusaha
2	UNK	#sisterswag not so good hygenic truthies #afighterkeepsfighting reportcard jocely chemmy
3	UNK	#20cutepeopleontwitter chi-town nelsey 2,012 not so good 2.being #ragers shapp
4	UNK	369.44 #luckyb baikonur not so good hwfg relle shuure tomaroow
5	UNK	unfreezing not so good enlou covah #disasteraverted menee ruth-anne #gudda
6	UNK	lusho mobo's dmass soundsytem not so good #prayfortao ngelonin press-ups
7	UNK	folows embarass #itsstillgood shugz metro shippable not so good satoquia
8	UNK	#tellmealie not so good lhea acrny eigh #congratulationszoe #teamaustria poins
9	UNK	teamdmg ajine not so good #toomuchtraffic mycka carvings #natlprep #shitsgonnagodown
10	UNK	franfans #lamelovetweets ponla #bassinyourface madheads not so good betause cereus
11	UNK	#n9f5s7 outb not so good sodraku #cnnsotu #cheezy #farzikejriwal pantops
12	UNK	firash tryflin escuchemos swissfan denaa juicies not so good #consignment
13	UNK	cacats dayof not so good aviance sumatera dibatalin aqaurius jayra
14	UNK	#harvard l'equipe animal #finalburn peiwei 388.96 not so good unidentical
15	UNK	mopho not so good sobia iggg takosushi nystagmus yardy cie.cie
16	UNK	okiedokie cost-effective #chichayjoaquinmagicisreal not so good #mosi fun.its #myjobrocks #familytides
17	UNK	redksins cutss terajang thirstyrt not so good 2hoodies dranc ondoloin
18	UNK	moannn legia i-plug mortled not so good medievals #mention20cutepeople lionezz
19	UNK	waltzed saddlemen reslized #realale not so good zarina bad.xx khake
20	UNK	#nobheads consistant not so good #forlove melang fogt _peyton_ #immadumbass
21	UNK	kolade #twitterlessstacy nurun wrter #niceface pinshare not so good #niallfollowfizzy087
22	UNK	peachers twilight-yeah awkwk 03.50 245.82 #been2years not so good uload
23	UNK	#imnotdumb #newbreedjaypark freefall not so good #xfactormaterial nlss awalk #arealwoman
24	UNK	232.05 orang-orang squary teamjoelmadden #rajthackeray not so good #tressing 359.95
25	UNK	#ihateshorthair cawinkadink unders terkecuali not so good kitens beleng sneakz
26	UNK	bld #teamnogame #chara rapport not so good #nyesek speaken #effyoutoothen
27	UNK	confussed judgey tgethr #sobersallys not so good leighton's medz stinka
28	UNK	kemareen #girlsthatlift stringent not so good #kdq #okayiadmit luuufff buko
29	UNK	baillieu reeetweeet wajhi #fishingprobz ff12 justyce not so good #desisayings
30	UNK	br7tek not so good #plantoperform separeted nicolette's dieback jibson briol
31	UNK	cock-blocked waayyd 242-300-2244 not so good bed.not 29palms t.vs foglight
32	UNK	yupps #gooddeeddone ft.sam girl.please fatgirlproblems not so good weighbridge ejr
