0	UNK	#nomnomnomnomnomnom myerscough #cokestudio ankyuut #2006  d'eeez parteeeh elficezaa #bave
1	UNK	#letniallgohome ot4 oxley 111.58 a205 #gangstaa #askkpopers  #singleparentproblems 60.71
2	UNK	fraunhofer aunqee #minoguefactor #tweetyoulater #thatsrubbish spear's kolman  #familytimee doyun
3	UNK	ngalangala #maramoment alpabet #chriscolferisking  57,000+ paaapin 120-150 kittycam #porqueee
4	UNK	coffman's  #dafugg seunghyun #fnoindia bearsyou slazenger kleeneze #toicomment #district3fingeronthebutton
5	UNK	jabbu scsry #failarious 340.89  early.morning shoti's ftnn kartunnya littleuns
6	UNK	smhrt marraiges  horse_ebooks #yalcon13 757-200 satniteee e95 nakalan youghurt
7	UNK	#partyvibes #hatechem squezzes mfah curryyy pinneapples #noautographsplease actually.lol  azzahra_sebaek
8	UNK	trololololing dulz #reallyannoying #appleid gyg st00f wrr rifan  onlara
9	UNK	esmai practisin nilinis #royalwilliamyard opg #lovenest end.no alfylen  droogsma
10	UNK	tcpeia #promiseu 8394 handshake #teamdale employer #thankscollege 2595xdvd  #sarahgindavao
11	UNK	#ndublet  #teamswaggie #darkandtwisty chorong's whereevrr voltamos 10.20 #morningtime alkaff
12	UNK	kavid followbacke  headahe be.here junee #yourethewhore #followinback grossmann kanjar
13	UNK	#chrisrenepreorder  #ilovensu <<3> mardrena a'layah tugfest #theendisnigh frass kwelo
14	UNK	#wiiings #wemissyoukathrynbernardo watchmakers  joshette <<rt<user> mujack jman thanker #revengeisback
15	UNK	15songs huuurt #ruletheworld #nicetomeetyou2013 324  cantact povs exaited drinnk
16	UNK	 #lmnt mummay #thethingsmymomsays #thrillainmanila ikindaa cimanggu sloow parvez de.fly
17	UNK	xvid-afg #xxo kesuksesan meyesterday maltreating magrerelease #missedthatshit needra  paley's
18	UNK	#bbtalk expiated  #positivepeople kungfoo jeansrt brathay #newbeastfacts loreli kyana
19	UNK	weetje #moer knobby nelani #calmdownplease #thingsiloveabouthoney  #famousquotes niabia #redeyes
20	UNK	larlee bkjdnsk ghetttoo  apevia jaydennn tessen #anditsonlytuesday naaws happyii
21	UNK	hubbii burfff boss-ness salum larona me-is #congratsateneo  of.money parpy
22	UNK	kekuatan #hwaiting #adiosbitches dselect  mmak ryrys unuhhh lyinn 8-}
23	UNK	#freelucyliberte #satmorncruise  baby.omg bukan gabiee nadira #todaysattire #loveitloveitloveit afghanastan
24	UNK	#tweetanunpopularopinion #onshit  presentator thoughxxx plweaseee espclly retrograde 3,194 nooossa
25	UNK	#idome ngyuen camay mafuccas #bonniestoll mairaj  kakaen #tvdfamilly kpopwave
26	UNK	#enterbtpcontest  lebnany fenoli nastacia melinaaa hwh sengit workweek #sgb
27	UNK	gudde #choctaw reaktion eatin fukcing furthers goalkeeper's  higham #seeyouaround
28	UNK	 ladyrose d-efender inclined aarghh nedal rmbrd #cursive wehheee #that'slove
29	UNK	#luckymeee friccin #nohome #100thingstodobeforeidie #stupidasshole #regshit #filmfour 유  riiigght
30	UNK	jaylynns errrnight fansbasenya ms.lang  thinnie #mazza faults wackadoo #kirkobangzfollowmeplease
31	UNK	grandhustle  xlmao #gravey #wentshopping duren lepre #hugsandnugs zpa 1,006
32	UNK	drapesed easiest  tachina hypnagogic hahahahaxs eltriola toushiro #wearethefuture climatology
33	UNK	affendi fashionsteph eurk #nocaresgiven followbcck gemilla confussled  vamped tbh-i
34	UNK	#astigram  nyehhh holmby bosai purdont fradley eishhh goper lmfa
35	UNK	cialis #twitterverified bumenta benifet jurongeast  #leroysanchezfollowspree blackson shadoo #evolution9thanniv
36	UNK	 lykins marar #chardawnonggvplease #backseatvj sexysoltero expressio looolu patsa threatend
37	UNK	nileywillstayforever sighes #answeredprayer  altering jezi metaire supercut #timetopigout fima
38	UNK	#feelingfit jocelynes #pusolang #nyfw13 threath #gladimgone okiedokies  #ifeelyabro crider
39	UNK	#obamacareinthreewords  thanday immatureness hahahhahaxd #depressmode sanmich #chickensalad #ycinshenzhen #lezzspreadlove
40	UNK	littleborough  protecting neema olmedo yeahr naa'y #gotthatcomeback #imsinglecause polandhasfoodforniall
41	UNK	#happyafternoon jasonjeje franking birthdayyy  #absolutelylovehim wrote occurring #ajbow minuttes
42	UNK	trimas islife 7549 #fieldtrip hakhakhak abeeeh granparents kersen  friking
43	UNK	omgpop #makingmetired 6/30 extender ediyo freenyt mw4mw  #besthousemate fratio
44	UNK	yo4 #chipanddale 301.39 #pinkandpurple #younastyyy  gomd #earlytobed sinusulit composed
45	UNK	 coybig puson pllsss #crazyassparty #laval najma over-controlling 60.58 #realdude
46	UNK	96.80 memoriezz  redempt sethood_nina spin.ph chukhaeyo kendyls wurl #ratchetcity
47	UNK	 lacroose #wi-fi baribe #epi awesome turp #eatingtime fukdd 73o
48	UNK	crosshatch #kickboxing #sportsfamily 6002micky4ever worrship  levenloos marquet #jetlagged #cringey
49	UNK	hahayour oung hotlink #ripkatycatallie #nicholasparks shaunelle #germanshepard #supportingbiz  #mylonghair
50	UNK	pjoy  merrppp 326.12 lmv etaing #nameandshame obdhi syabonga #1dcometolithuania
51	UNK	 newsreels darkmindxx talenteeed #thecimfamisunstoppable stedman tonget purito #22reasonswhyilovejamesmaslow schoolchild
52	UNK	xvid-demand funroe asauce shandy_pentoell #callyourgirlfriend kaari #breakfastlove tadoevoice  kammay
53	UNK	endrumarch rustica wusupp  paramount's thary daaiyah methodz #francos ommgg
54	UNK	amli columpio hero's #prettygirlz #nocustomers arvy  bummerrr #lightskinnednigga #nomorelazy
55	UNK	2,099 #boyabunda knitters  t_setso #blessediam 26.95 berhan #supportopmguys metformin
56	UNK	yayayya hurst's  #jaymcguinessissexy thirsttty fasy #mauryshow pura 08:06 #n9lover
57	UNK	innerkip slingshotting fetn coyboy muscat boras #revis summersplash  raffo
58	UNK	#lovemybro 50:32 swidie tesco in-time marioland  muli #cit 28ae3868
59	UNK	 indone boysz fruitzen #ripdjscrew amayy #proudcaptain #notrealistic muiz leagueee
60	UNK	#herewegoo hahhaas  #couldthisgetanybetter don'treally 80inch loveloveloved eten mopy naka-relate
61	UNK	smile.his lonlier do.more surendra #moscbdiamond tmoorrow  heej #pizzamyheart genelia
62	UNK	#lovesher #pats  psychs whiteman #feellikethrowingup c_ #yestorhbill hoodniggas cswcd
63	UNK	collisa #prevideo #bloodywomen uka #glagowcelticchampions hisname internatiol hyd  harnorh
