0	UNK	#are #swaggest kpopfanbase foundd #canihaveyou sadder demeyi 204.61 uttermost 3boood
1	UNK	sadder kenneisha  #mexicansproblem bocci #husslin #boogie #teamfinesse overholser two-two
2	UNK	sadder nukman pooppy barkcloth #goesbysofast sandora bilip lightbody kringle #thanksharry
3	UNK	pouf madi's disrepects palet sadder to2a3 wait.its stokeeed assignements 4990
4	UNK	abstracting klinkhammer m-league makakauwi turisti kayslay sadder #unicorngang rockfordilalert 332.40
5	UNK	sadder unfaltering #billboardhot100 sockn mapperley sleeper-night plainly #dragoncon2012 #ollyfollowspree indai
6	UNK	ninjas ugtas putrilrst #americanfood fabion #happy101birthdaytaiwan 4a sadder junewong 104.clowney
7	UNK	pagkakanta adleigh open-top girlwho lliance fioni lilavati sadder thandai #indicud
8	UNK	#happybirthdaydrew #dishsawaarhai #09016161604 fotofoto #replacetokiohotelsongswithcactus #replug sadder thespec sharingrt jerawat
9	UNK	#southerner 105.29 #catinthehat #seeyouintheam pemenangnya baby.xxx sadder #unionjtowin #enoughisenough whoopin
10	UNK	#blackdiamonds #bomerblast 1,875 sadder wallis gipe nerd-nice #catattack #startupasia aurals
11	UNK	yauda #be_positive #boothang 1008.0 #whoopsydaisy froknowsphoto arisafanitia sadder #cantwaittogetoutofhere revitalizes
12	UNK	#whatiseerightnow deal.with ulexus sadder stfustfu #iwanthawkbag guantanemo paxeast malasku #iloveyourfamily
13	UNK	hirting recentely #whattaguy 72ft sadder tamika_john thegodposts mahlangu 103.61 tumhy
14	UNK	dwidi sadder scout.my #zoot suede #shortout jmj inferiors dediction fadul
15	UNK	sujud styhoramalipayson classt sadder malhar tanpe ugta lessonz whiteday harusx
16	UNK	sadder deont #julianmauricioforgottobelieve #actuallycried #sheepshagger #friendsreunited #sinkorswimvideo 2818 #karensbirthdaycountdown muhaned
17	UNK	#triadphotoflash 3awas laughingmyfuckingassoff nquil #happy26thanniversaryslipperywhenwet gravida re-acted #rajnikant sadder ória
18	UNK	bitchh sadder annoncing #allweeklong #janoksians qarirah she'z #yeaaa deem staawwpp
19	UNK	imeassge #myothersister defnatly #byebyeee hahahahahahahahahahahahahahhahahaha siang #tearful #1dnoticereiss sadder naheee
20	UNK	89gg sadder tukkies brotein 9st #ledge #boa2012 2nz 236.49 #butilovedit
21	UNK	sadder migggsss universite hukum ms.camille grandmami #sponsoring markers-copic brbr yanzu
22	UNK	conferencia #nezindaclub atleasts santago sadder #loveyousiva yogtowers #sophieschoice weeettt awanui
23	UNK	#album #teamdylan smolak uthman #loufollowshakethecurls sadder #grindhardshinehard boyriend baithingsuit #stupidmemories
24	UNK	#retiring #keffs hollard sadder ratih's #teamnganga corkscrew boujour sleepathon himekawa
25	UNK	quantry #unzipnursejo #thankyoucaptainobvious #sosrajarani al-hasawi jonesss sadder ymmy 332.69 bringing
26	UNK	ajx #babyfaceprobz lcj sadder csuf chahiye websie nsawy w-why #imaginr
27	UNK	toffeenut berkshire #colorblocking dreika 1992pchanyeol #acuedu_s sadder #motafa2el donahvan marzi
28	UNK	wakimg lanesha monkia sadder #twitterisawesome flipeez darrr mahlet tg4l tiqaa
29	UNK	#wellworth3clicks kwanes deafens punctuates rgo #speezys sadder unpredictable lazza #lovher
30	UNK	richardbera sadder #fmsphotoaday #reecet0150k #tasting #overtimepay argonian suzii tfor 56.93
31	UNK	tomoroee 7bbti cocktailbar congtraz sadder #mrnicewatch mangee #indesitsport #dyelemodels #lifeiscrazy
32	UNK	geralynne zoona gaanam #kevinhartcypher w.in sadder breaaakk ibukun_brits #wereallyare #lastnight
33	UNK	sadder up-my groova jockes kehebohan jettys 270.25 clarry #happyhalloween zaaa
34	UNK	pyala speedo's rkk mercato lopped #educationtomeis tarweh sadder birthday-ish toutorial
35	UNK	cryrus #teensssecrets #bahahaa sadder dntcheesemedawg 7afla myphoneforever #grownass #imvotingfordistrict3areyou mrtin
36	UNK	odeon australasia #nationaldogday mtsw sadder pacifire shaweeet leaaves #bestchristmaspresent silverleaf
37	UNK	aslee mapupuyat n-zone #liamhas3millionfollowparty sadder #shineemubank gomie mariya #teamnocuffin dadine
38	UNK	congragts roblee travelmate sadder thε belgiums wakiewakie #quitefun #2012betawards tetwa
39	UNK	tited penia #teamhustlehard #longmire feps #needarest #ilovemyroomies naghma sadder #idothisshit
40	UNK	ceallach klambine #hwd herinneringen sadder sdhh #system #thebiggestlies #bcwmhtheweddingpreparation waterfalls
41	UNK	ayah kebeto sadder dufton 785,000 #frantastic #christianboys #cinelli #dayone kierstin's
42	UNK	gahleee #lilyproblems 1who #traning #saladchat workingxd twinzyy mumble sadder kalkulus
43	UNK	you.was 30n sadder tweetinq chocolava #collateraldamage #stupidtablets #westchester #timetofail 1scoop
44	UNK	u101 hw4 sadder garad #philanddanpicturespam #jekasoro #youknowyourpussygood 500ppl surgery-alternative 3878
45	UNK	sadder vases screenshots kandara slowly.love darkey #likeoh dongyan july-november kabelo
46	UNK	officiallizz 5003 apendix rname #prayfortoby perfectthanks sadder #psychmusical khrisss #tribals
47	UNK	stem sadder #justkitten bulak wickers #travelagent mr.busy zizzah #mygals #dwtotd
48	UNK	speddy 4365 lawler's #moneyshot #hostgator #spnlove 173.208 al'a sadder yahhhsss
